"event-id","visible","timestamp","location-long","location-lat","gps:hdop","gps:satellite-count","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","ECMWF Interim Full Daily SFC-FC Wind (10 m above Ground V Component)","ECMWF Interim Full Daily SFC-FC Temperature (2 m above Ground)","ECMWF Interim Full Daily SFC-FC Dew Point Temperature (2 m above Ground)","ECMWF Interim Full Daily SFC-FC Wind (10 m above Ground U Component)"
"3942427420","true","2016-11-21 00:00:00.000","-97.98018","22.06381","2.6","6","gps","","12","2231-55426","grcaMigration-Ryder","-2.4363685126369568","292.0212568270885","285.55092913192914","0.26859113541561375"
"3942427421","true","2016-11-27 00:00:00.000","-97.97967","22.06411","2.6","5","gps","","12","2231-55426","grcaMigration-Ryder","-1.5405495963239617","295.1295855912354","292.3473846407302","-0.0905403432088535"
"3942427422","true","2016-11-30 00:00:00.000","-97.97968","22.06392","2.0","4","gps","","12","2231-55426","grcaMigration-Ryder","2.3400770612083273","299.1072866323021","295.0678401896312","-2.6347387050052054"
"3942427423","true","2016-12-03 00:00:00.000","-97.97965","22.06391","1.0","7","gps","","12","2231-55426","grcaMigration-Ryder","1.9811891604886895","297.7390951882257","293.815032767625","-2.8598099209947714"
"3942427424","true","2016-12-06 00:00:00.000","-97.97971","22.0638","2.0","6","gps","","12","2231-55426","grcaMigration-Ryder","-2.4045206993958494","295.52958510740626","292.54110208953125","-1.6929570538072918"
"3942427425","true","2016-12-12 00:00:00.000","-97.97992","22.06403","7.5","5","gps","","12","2231-55426","grcaMigration-Ryder","1.8432098412805353","296.08299021366037","292.3064741268986","-2.5054612541640466"
"3942427426","true","2016-12-15 00:00:00.000","-97.98007","22.06387","2.6","6","gps","","12","2231-55426","grcaMigration-Ryder","-0.8645971105619839","297.6632273854375","293.9764340606552","-2.305926849056253"
"3942427427","true","2016-12-18 00:00:00.000","-97.97957","22.06392","3.9","6","gps","","12","2231-55426","grcaMigration-Ryder","2.7934538958526263","299.09970759290206","295.86264676691457","-3.1820808328526207"
"3942427428","true","2016-12-24 00:00:00.000","-97.98005","22.06399","5.5","4","gps","","12","2231-55426","grcaMigration-Ryder","1.2409737058072843","296.3691587635642","291.84762934976214","-2.656954233156234"
"3942427429","true","2016-12-27 00:00:00.000","-97.97986","22.0636","2.0","7","gps","","12","2231-55426","grcaMigration-Ryder","0.799676717214407","298.2704832432396","294.5573278903507","-2.4639056935164874"
"3942427430","true","2016-12-30 00:00:00.000","-97.97943","22.06387","2.8","5","gps","","12","2231-55426","grcaMigration-Ryder","-1.823869897361476","298.23525419252815","292.79692755360105","-2.191791986597409"
"3942427431","true","2017-01-02 00:00:00.000","-97.97971","22.06395","1.5","7","gps","","12","2231-55426","grcaMigration-Ryder","1.667150042315111","298.0754393194948","294.96421771077087","-2.5987651351953183"
"3942427432","true","2017-01-05 00:00:00.000","-97.9797","22.06387","1.9","6","gps","","12","2231-55426","grcaMigration-Ryder","-0.5935684420130274","296.5241446365209","292.249101157724","-2.203739626414067"
"3942427433","true","2017-01-08 00:00:00.000","-97.97976","22.06368","1.3","6","gps","","12","2231-55426","grcaMigration-Ryder","-4.862594669529699","283.4801323742","273.0656063692469","1.1058311102953162"
"3942427434","true","2017-01-11 00:00:00.000","-97.97973","22.06386","2.1","5","gps","","12","2231-55426","grcaMigration-Ryder","2.5264531143984152","295.14350161306874","289.33070173066875","-2.6492836198093666"
"3942427435","true","2017-01-14 00:00:00.000","-97.97968","22.06389","1.0","8","gps","","12","2231-55426","grcaMigration-Ryder","2.151975453415619","296.81578763833124","292.92172604630105","-3.173454490335932"
"3942427436","true","2017-01-23 00:00:00.000","-97.97965","22.06415","2.8","5","gps","","12","2231-55426","grcaMigration-Ryder","-1.8768637030164554","297.6269120499392","286.6772019236892","-2.4500565123741267"
"3942427437","true","2017-01-26 00:00:00.000","-97.97985","22.06389","1.6","7","gps","","12","2231-55426","grcaMigration-Ryder","-1.0701995503906252","300.3785758220781","292.83493037600005","-2.377373290414064"
"3942427438","true","2016-07-13 00:00:00.000","-105.14389","40.55468","3.4","6","gps","","13","2231-55428","grcaMigration-Ryder","-0.5146731402085076","301.28525704736427","265.8935258757382","4.138315702592875"
"3942427439","true","2016-07-25 00:00:00.000","-105.14392","40.55489","9.0","5","gps","","13","2231-55428","grcaMigration-Ryder","1.1688432641937583","299.97874071760765","278.46116217431324","-2.768454836825367"
"3942427440","true","2016-08-18 00:00:00.000","-105.14344","40.55462","2.0","5","gps","","13","2231-55428","grcaMigration-Ryder","1.9343747466458383","299.22338373161597","273.6067171558212","-2.892851959055734"
"3942427441","true","2016-08-26 00:00:00.000","-105.14351","40.55454","7.2","4","gps","","13","2231-55428","grcaMigration-Ryder","3.1097479816505054","291.73282546274163","277.04211405498324","-2.7990902664781094"
"3942427442","true","2016-08-29 00:00:00.000","-105.14374","40.55413","5.8","5","gps","","13","2231-55428","grcaMigration-Ryder","-0.36096236426249606","297.2806252730348","271.9918224268028","-1.0171657378281291"
"3942427443","true","2016-09-04 00:00:00.000","-105.14347","40.55456","4.0","6","gps","","13","2231-55428","grcaMigration-Ryder","0.9374109842470484","297.90179827888545","277.0478939118042","-0.361682107733696"
"3942427444","true","2016-09-07 00:00:00.000","-105.14335","40.55459","4.8","4","gps","","13","2231-55428","grcaMigration-Ryder","1.8208652980086826","298.03560734621703","272.46927958255554","-1.2345453169835192"
"3942427445","true","2016-09-10 00:00:00.000","-105.14333","40.55455","7.5","6","gps","","13","2231-55428","grcaMigration-Ryder","-6.573038310470464","290.2373004439027","271.02807384964234","-0.8295884387716779"
"3942427446","true","2016-09-22 00:00:00.000","-105.14322","40.55447","4.1","4","gps","","13","2231-55428","grcaMigration-Ryder","1.2450910086208342","295.4897675118781","273.02154910349475","-1.3940749951708369"
"3942427447","true","2016-09-25 00:00:00.000","-98.53024","36.44984","1.5","7","gps","","13","2231-55428","grcaMigration-Ryder","3.441029715267895","297.6294115320604","295.0478551044695","-0.25103531894705056"
"3942427448","true","2016-09-28 00:00:00.000","-94.92642","33.90161","2.7","4","gps","","13","2231-55428","grcaMigration-Ryder","-1.1121289171000062","295.7846981315761","284.7182820441739","1.3891140918114606"
"3942427449","true","2016-10-01 00:00:00.000","-94.96221","33.83696","1.8","5","gps","","13","2231-55428","grcaMigration-Ryder","-1.8128452200802065","294.5459449695198","285.3056959316979","1.1518220116270854"
"3942427450","true","2016-10-04 00:00:00.000","-94.96251","33.83733","1.8","5","gps","","13","2231-55428","grcaMigration-Ryder","1.2741621437906239","297.23502054549687","285.66097552725313","-1.4181750450031254"
"3942427451","true","2016-10-10 00:00:00.000","-96.93937","28.16669","0.9","9","gps","","13","2231-55428","grcaMigration-Ryder","-2.5750155388824747","296.72610472455693","286.9450709704663","-2.485215648782297"
"3942427452","true","2016-10-13 00:00:00.000","-96.89237","28.20151","2.3","5","gps","","13","2231-55428","grcaMigration-Ryder","2.7769218834541687","300.16188770467534","296.7838331121993","-2.989001357647745"
"3942427453","true","2016-10-16 00:00:00.000","-96.8922","28.2015","1.9","5","gps","","13","2231-55428","grcaMigration-Ryder","2.5546729576171874","300.28311586093747","295.4441127140625","-3.035999107421878"
"3942427454","true","2016-10-19 00:00:00.000","-96.89248","28.20148","1.3","5","gps","","13","2231-55428","grcaMigration-Ryder","3.732273133206416","301.0268260910007","296.8380999677472","-3.031977210623094"
"3942427455","true","2016-10-22 00:00:00.000","-96.89232","28.20147","1.5","5","gps","","13","2231-55428","grcaMigration-Ryder","-3.3389148254093777","293.6230762655563","283.9941148233063","-1.395211646374999"
"3942427456","true","2016-10-28 00:00:00.000","-96.89248","28.2015","1.2","7","gps","","13","2231-55428","grcaMigration-Ryder","-1.13687975402343","297.99157399","289.840808935","-2.9505961423177034"
"3942427457","true","2016-10-31 00:00:00.000","-96.89234","28.20152","1.8","7","gps","","13","2231-55428","grcaMigration-Ryder","-0.19660589232725517","298.3409166670542","293.35279965969306","-3.7788737356027764"
"3942427458","true","2016-11-18 00:00:00.000","-96.89257","28.2016","2.3","6","gps","","13","2231-55428","grcaMigration-Ryder","6.170758520572908","298.0373790822743","291.35178514570833","-2.6045462727239617"
"3942427459","true","2016-11-21 00:00:00.000","-96.89238","28.20152","2.9","5","gps","","13","2231-55428","grcaMigration-Ryder","0.30064547898802063","288.14726214431147","282.48406617309587","-3.156424850039584"
"3942427460","true","2016-11-24 00:00:00.000","-96.89245","28.20158","3.0","7","gps","","13","2231-55428","grcaMigration-Ryder","-2.3982530741250025","293.50038635349654","287.4749785940938","-1.5195578452873264"
"3942427461","true","2016-11-27 00:00:00.000","-96.89232","28.20145","1.1","6","gps","","13","2231-55428","grcaMigration-Ryder","-0.26746236266927076","293.5048743182917","288.7733985809687","-3.5967027581874986"
"3942427462","true","2016-11-30 00:00:00.000","-96.89252","28.2016","2.8","6","gps","","13","2231-55428","grcaMigration-Ryder","-1.1988489765972308","296.38570396596873","292.7781490964757","1.0740331114392314"
"3942427463","true","2016-12-03 00:00:00.000","-96.89228","28.2015","1.3","6","gps","","13","2231-55428","grcaMigration-Ryder","-1.5931517231900996","292.72529004614586","292.4292998316667","-5.509115572031249"
"3942427464","true","2016-12-09 00:00:00.000","-96.89272","28.20141","2.8","6","gps","","13","2231-55428","grcaMigration-Ryder","-9.015998795947931","281.18794262193126","278.52034961421043","-1.0645057650635439"
"3942427465","true","2016-12-12 00:00:00.000","-96.89247","28.20147","1.1","7","gps","","13","2231-55428","grcaMigration-Ryder","6.073392494673425","295.7423683358781","292.7987081580125","0.2340672313546857"
"3942427466","true","2016-12-15 00:00:00.000","-96.89266","28.20164","2.0","5","gps","","13","2231-55428","grcaMigration-Ryder","-3.149777360827244","292.65677158587846","288.53430833070485","-1.4173801673076363"
"3942427467","true","2016-12-18 00:00:00.000","-96.8924","28.20151","1.9","7","gps","","13","2231-55428","grcaMigration-Ryder","6.667471443995688","297.28863256163544","294.7983999139062","0.07397861749740142"
"3942427468","true","2016-12-27 00:00:00.000","-96.89242","28.20162","1.3","8","gps","","13","2231-55428","grcaMigration-Ryder","2.5598168185192716","295.70205198178957","294.61751260873126","-2.982414984494274"
"3942427469","true","2016-12-30 00:00:00.000","-96.89288","28.20194","6.2","5","gps","","13","2231-55428","grcaMigration-Ryder","-8.10362980179426","289.8488548224854","276.6014405377284","-4.152464599163532"
"3942427470","true","2017-01-02 00:00:00.000","-96.8926","28.20185","3.5","5","gps","","13","2231-55428","grcaMigration-Ryder","3.446985564487843","294.96235453816837","293.49781116810766","-0.9992058639149315"
"3942427471","true","2017-01-05 00:00:00.000","-96.8923","28.20157","1.7","6","gps","","13","2231-55428","grcaMigration-Ryder","-1.9329076026553738","285.45884053865973","278.4234767340399","-1.9902052322473918"
"3942427472","true","2017-01-08 00:00:00.000","-96.89246","28.20171","1.4","7","gps","","13","2231-55428","grcaMigration-Ryder","-4.429826814488028","277.3045172283875","267.51016799045937","-0.9832701865588562"
"3942427473","true","2017-01-11 00:00:00.000","-96.89249","28.20145","1.2","7","gps","","13","2231-55428","grcaMigration-Ryder","6.51325199192883","294.50194234541317","291.01827960229167","-1.1544267908828045"
"3942427474","true","2017-01-14 00:00:00.000","-96.89246","28.20141","1.1","7","gps","","13","2231-55428","grcaMigration-Ryder","2.4741106008041673","294.96503006727704","291.9524855330927","-5.109660991773439"
"3942427475","true","2017-01-17 00:00:00.000","-96.89259","28.20141","1.2","7","gps","","13","2231-55428","grcaMigration-Ryder","4.824956175459381","295.2626185743375","292.2568761625781","-2.3109712498078143"
"3942427476","true","2017-01-20 00:00:00.000","-96.89246","28.20141","3.2","5","gps","","13","2231-55428","grcaMigration-Ryder","1.4886211342041669","290.9250617179792","288.7739532350885","0.8947458904958328"
"3942427477","true","2017-01-23 00:00:00.000","-96.89239","28.20154","2.0","5","gps","","13","2231-55428","grcaMigration-Ryder","-5.8022912643801945","292.1113223751663","280.4741599460173","5.665328819696163"
"3942427478","true","2017-01-26 00:00:00.000","-96.8924","28.20167","1.4","8","gps","","13","2231-55428","grcaMigration-Ryder","-6.19824775113109","291.96505557881596","281.46154382776734","-0.5920178903654478"
"3942427479","true","2017-01-29 00:00:00.000","-96.89223","28.20169","9.7","4","gps","","13","2231-55428","grcaMigration-Ryder","-2.342250897161465","285.36234485466457","275.6974115404615","2.82312411345938"
"3942427480","true","2017-02-01 00:00:00.000","-96.89234","28.20164","1.6","7","gps","","13","2231-55428","grcaMigration-Ryder","3.3271906643420044","292.7228138053872","287.81068474887115","-1.0212733306843775"
"3942427481","true","2017-02-04 00:00:00.000","-96.89233","28.20164","1.4","8","gps","","13","2231-55428","grcaMigration-Ryder","-4.399242266413191","289.8578195228451","283.20014576833125","-4.532767866764578"
"3942427482","true","2016-08-06 00:00:00.000","-105.18727","40.57552","6.2","4","gps","","14","2231-55430","grcaMigration-Ryder","2.780786104975522","294.71853508512083","280.58926738025104","-3.3175684891616344"
"3942427483","true","2016-08-18 00:00:00.000","-105.18101","40.58046","3.5","6","gps","","14","2231-55430","grcaMigration-Ryder","1.8364391994374993","299.0424068565375","273.4472276877969","-2.7889600225567692"
"3942427484","true","2016-08-23 00:00:00.000","-105.18059","40.58051","2.0","5","gps","","14","2231-55430","grcaMigration-Ryder","-0.7173634711418465","299.3943146122872","268.1985937099354","1.4062172586142232"
"3942427485","true","2016-08-26 00:00:00.000","-105.1807","40.58062","1.8","6","gps","","14","2231-55430","grcaMigration-Ryder","3.0169173099991284","291.5649998407673","276.72515429059723","-2.7113064208663165"
"3942427486","true","2016-09-04 00:00:00.000","-105.18092","40.58054","4.0","6","gps","","14","2231-55430","grcaMigration-Ryder","0.9931291521331589","297.6523434039271","276.9776032759042","-0.2275055994017361"
"3942427487","true","2016-09-07 00:00:00.000","-105.18043","40.58072","5.0","5","gps","","14","2231-55430","grcaMigration-Ryder","1.785346672698263","297.73269047935656","272.3414137713764","-0.9853635881345397"
"3942427488","true","2016-09-10 00:00:00.000","-105.18053","40.58061","3.3","5","gps","","14","2231-55430","grcaMigration-Ryder","-6.442655962002066","289.93502940901664","270.8934410543521","-0.6010904571380014"
"3942427489","true","2016-09-13 00:00:00.000","-105.18216","40.58206","4.1","5","gps","","14","2231-55430","grcaMigration-Ryder","1.1692269922791634","291.9141001888833","274.27287042523756","-5.157989498100542"
"3942427490","true","2016-09-16 00:00:00.000","-105.18077","40.58047","3.3","5","gps","","14","2231-55430","grcaMigration-Ryder","-2.6053872805345635","288.7009709699556","273.8492070503938","1.8663842391326229"
"3942427491","true","2016-09-19 00:00:00.000","-105.18207","40.5821","1.4","7","gps","","14","2231-55430","grcaMigration-Ryder","0.04837535047656208","296.63605096750007","270.93111985809895","4.384986104268216"
"3942427492","true","2016-09-22 00:00:00.000","-105.18208","40.58212","2.3","5","gps","","14","2231-55430","grcaMigration-Ryder","1.3051445415996539","295.19170187320174","273.2981182401858","-1.2738349902510473"
"3942427493","true","2016-09-25 00:00:00.000","-102.38939","35.45541","1.2","7","gps","","14","2231-55430","grcaMigration-Ryder","3.2102517288421772","299.83274278548856","274.5345042592093","1.5539061991500116"
"3942427494","true","2016-10-01 00:00:00.000","-102.05462","33.13692","1.5","6","gps","","14","2231-55430","grcaMigration-Ryder","4.124357158078129","296.3520926754948","282.21063761973124","-0.7240341273062452"
"3942427495","true","2016-10-04 00:00:00.000","-102.05467","33.13705","1.2","8","gps","","14","2231-55430","grcaMigration-Ryder","5.388220556299478","300.9869325432882","283.0177542091007","1.5105960102395881"
"3942427496","true","2016-10-07 00:00:00.000","-96.36644","30.5773","2.1","4","gps","","14","2231-55430","grcaMigration-Ryder","1.9477032838689197","298.43496425180035","295.83652360312846","-1.6043402374557227"
"3942427497","true","2016-10-10 00:00:00.000","-98.46784","23.72553","2.0","6","gps","","14","2231-55430","grcaMigration-Ryder","-2.8652177123703213","297.05387673436246","293.5666226257438","-1.4129100530520835"
"3942427498","true","2016-10-13 00:00:00.000","-98.46758","23.72544","2.3","5","gps","","14","2231-55430","grcaMigration-Ryder","0.7990085141817711","300.5744236768125","292.7839923597656","-2.4622847477734378"
"3942427499","true","2016-10-16 00:00:00.000","-98.46789","23.72581","3.0","4","gps","","14","2231-55430","grcaMigration-Ryder","1.4329510411994801","300.6521372410719","292.67149866284586","-2.512964942895314"
"3942427500","true","2016-10-25 00:00:00.000","-98.46772","23.72561","2.0","6","gps","","14","2231-55430","grcaMigration-Ryder","0.015140561832986026","298.2079965488201","291.4594944032257","-2.4549906770789924"
"3942427501","true","2016-10-28 00:00:00.000","-98.46773","23.72575","3.7","4","gps","","14","2231-55430","grcaMigration-Ryder","-2.014327547499997","296.68624368382814","291.3585688714757","-1.407075588958334"
"3942427502","true","2016-10-31 00:00:00.000","-98.46781","23.72565","3.2","5","gps","","14","2231-55430","grcaMigration-Ryder","-1.5999440235364581","297.47019786757295","292.60855064648956","-1.4010182318463549"
"3942427503","true","2016-11-15 00:00:00.000","-98.46777","23.72538","2.1","6","gps","","14","2231-55430","grcaMigration-Ryder","-0.6823849230953107","293.446011752525","290.582437143825","-1.2168971553093761"
"3942427504","true","2016-11-18 00:00:00.000","-98.46787","23.7255","2.7","5","gps","","14","2231-55430","grcaMigration-Ryder","3.9125799244010357","296.32694329489584","291.36128633041665","-1.9240326110937516"
"3942427505","true","2016-11-21 00:00:00.000","-98.46778","23.7256","2.6","6","gps","","14","2231-55430","grcaMigration-Ryder","-0.0866856555980855","289.56924500749477","282.4461561665625","-2.1094527833645835"
"3942427506","true","2016-11-24 00:00:00.000","-98.46783","23.72543","2.7","6","gps","","14","2231-55430","grcaMigration-Ryder","0.14161748988072342","295.4191073606614","290.3562204853229","-2.2228060024703087"
"3942427507","true","2016-11-27 00:00:00.000","-98.46797","23.72556","2.7","5","gps","","14","2231-55430","grcaMigration-Ryder","-0.7591063222276094","292.8979521493","291.1944839964979","-1.1540928042750007"
"3942427508","true","2016-11-30 00:00:00.000","-98.4681","23.7256","2.5","5","gps","","14","2231-55430","grcaMigration-Ryder","1.8147498745833266","298.0072926742188","290.8019733320312","-2.7080400432552123"
"3942427509","true","2016-12-06 00:00:00.000","-98.46777","23.72574","2.1","5","gps","","14","2231-55430","grcaMigration-Ryder","-1.2862930145999951","292.39131203728124","288.040127695225","-1.7514439478593768"
"3942427510","true","2016-12-09 00:00:00.000","-98.46819","23.7253","1.0","8","gps","","14","2231-55430","grcaMigration-Ryder","-9.073093310911428","283.9294166343854","281.12889364679165","2.5034034462499797"
"3942427511","true","2016-12-18 00:00:00.000","-98.46835","23.72509","2.2","6","gps","","14","2231-55430","grcaMigration-Ryder","2.951318195671875","298.5323711294792","293.4748379106354","-1.9009414417717025"
"3942427512","true","2016-12-21 00:00:00.000","-98.46782","23.72548","1.9","7","gps","","14","2231-55430","grcaMigration-Ryder","-1.075706243684891","288.7613587149854","280.8272007174299","-1.6339594024032997"
"3942427513","true","2016-12-24 00:00:00.000","-98.46764","23.72563","5.8","6","gps","","14","2231-55430","grcaMigration-Ryder","3.266813993107807","295.8751480416118","289.22075212372425","-2.041914059364406"
"3942427514","true","2016-12-27 00:00:00.000","-98.49652","23.89491","7.5","4","gps","","14","2231-55430","grcaMigration-Ryder","1.4902979926380153","297.3257106799771","292.3934624344521","-2.669897496908849"
"3942427515","true","2016-12-30 00:00:00.000","-98.4955","23.89446","2.3","4","gps","","14","2231-55430","grcaMigration-Ryder","-4.792906493033838","294.4075635655729","292.7370325446354","-1.0792957106510435"
"3942427516","true","2017-01-05 00:00:00.000","-98.49482","23.89348","1.6","7","gps","","14","2231-55430","grcaMigration-Ryder","-0.533098028362322","294.6889761227236","291.10975826473714","-2.7191591001376683"
"3942427517","true","2017-01-08 00:00:00.000","-98.49488","23.89378","1.3","6","gps","","14","2231-55430","grcaMigration-Ryder","-4.235567349407484","280.86487760383335","265.64457375780245","-0.6086783674741244"
"3942427518","true","2017-01-11 00:00:00.000","-98.49459","23.8936","1.7","5","gps","","14","2231-55430","grcaMigration-Ryder","3.889994350263014","294.12296147228125","286.64523321765625","-1.9828462042395818"
"3942427519","true","2017-01-14 00:00:00.000","-98.49477","23.89357","1.3","6","gps","","14","2231-55430","grcaMigration-Ryder","3.2603953328687476","295.0350431411646","291.38117450759273","-2.7990305077864575"
"3942427520","true","2017-01-17 00:00:00.000","-98.49504","23.89378","2.5","5","gps","","14","2231-55430","grcaMigration-Ryder","2.039603338795305","296.59854887887184","290.48049606385314","-2.6140804425776016"
"3942427521","true","2017-01-20 00:00:00.000","-98.49508","23.89348","2.3","4","gps","","14","2231-55430","grcaMigration-Ryder","0.5944289730732627","297.35330108289725","291.47789215622186","-1.9783056645350694"
"3942427522","true","2017-01-23 00:00:00.000","-98.49536","23.89413","2.9","5","gps","","14","2231-55430","grcaMigration-Ryder","-3.0761694722135315","296.75024042989895","275.35390118297914","-1.3799084249468792"
"3942427523","true","2016-07-01 00:00:00.000","-84.27847","33.80619","2.0","6","gps","","15","2671-02025","grcaMigration-Ryder","3.103560255032293","304.15357749582495","288.1965711126875","-0.6618272947255209"
"3942427524","true","2016-07-13 00:00:00.000","-84.27841","33.80617","1.4","5","gps","","15","2671-02025","grcaMigration-Ryder","0.026855533233679167","304.66461640127045","289.9971380433778","1.4365053707059012"
"3942427525","true","2016-08-18 00:00:00.000","-84.27854","33.8061","1.5","6","gps","","15","2671-02025","grcaMigration-Ryder","0.10050978643749711","300.68982653828124","295.3395859932448","0.8997513527421847"
"3942427526","true","2016-09-01 00:00:00.000","-84.27883","33.80639","7.4","4","gps","","15","2671-02025","grcaMigration-Ryder","0.4709890252861114","303.12164097576317","290.0314572769406","-1.7933008245527775"
"3942427527","true","2016-09-07 00:00:00.000","-84.27878","33.80605","3.3","6","gps","","15","2671-02025","grcaMigration-Ryder","0.6648077065555608","302.2716045037205","286.875164693125","0.8772449534210065"
"3942427528","true","2016-09-10 00:00:00.000","-84.27855","33.80617","6.3","4","gps","","15","2671-02025","grcaMigration-Ryder","0.518429160940102","302.2069607983229","287.0962829495729","-0.41761946631770697"
"3942427529","true","2016-09-13 00:00:00.000","-84.27868","33.80606","9.3","4","gps","","15","2671-02025","grcaMigration-Ryder","1.9110946526180541","299.7045639579111","293.14114471953474","-2.3891859805921927"
"3942427530","true","2016-09-16 00:00:00.000","-84.27871","33.80627","7.5","4","gps","","15","2671-02025","grcaMigration-Ryder","0.4608542978432275","301.99486417657084","290.77348008578264","-1.433729341817882"
"3942427531","true","2016-09-19 00:00:00.000","-84.27874","33.8062","2.3","5","gps","","15","2671-02025","grcaMigration-Ryder","1.1794347615286456","295.36196569332293","295.16234325430383","0.9407212783116347"
"3942427532","true","2016-09-25 00:00:00.000","-84.27894","33.80602","1.9","5","gps","","15","2671-02025","grcaMigration-Ryder","0.8391957752317692","301.5128272301521","289.4516596513166","-1.451998083838028"
"3942427533","true","2016-09-28 00:00:00.000","-84.27906","33.80585","5.1","4","gps","","15","2671-02025","grcaMigration-Ryder","1.3757321902083324","300.0276637326823","288.1814731589219","0.9823074939635427"
"3942427534","true","2016-10-04 00:00:00.000","-80.97254","28.66444","1.0","8","gps","","15","2671-02025","grcaMigration-Ryder","-1.1039161194680562","298.2334604289257","295.30881594154687","-3.3470116005236226"
"3942427535","true","2016-10-07 00:00:00.000","-81.15549","28.16004","8.3","4","gps","","15","2671-02025","grcaMigration-Ryder","-8.83358837981719","298.7663666316781","297.61831927094374","-3.635533885020309"
"3942427536","true","2016-10-19 00:00:00.000","-81.15555","28.15873","2.0","4","gps","","15","2671-02025","grcaMigration-Ryder","-1.5323163165364533","297.6687250670833","291.8070711741407","-3.633612960046871"
"3942427537","true","2016-10-22 00:00:00.000","-81.15534","28.15877","2.1","5","gps","","15","2671-02025","grcaMigration-Ryder","-1.6711948886697927","299.2375980030417","289.79755518293126","2.750913642507292"
"3942427538","true","2016-10-31 00:00:00.000","-81.15553","28.15834","6.1","4","gps","","15","2671-02025","grcaMigration-Ryder","-1.5428684515473972","297.22972459324444","292.45297505098057","-4.056817488903821"
"3942427539","true","2016-11-18 00:00:00.000","-80.80371","28.04572","3.6","4","gps","","15","2671-02025","grcaMigration-Ryder","-2.283468373147929","294.06320727236044","286.2548165391958","-2.502566631340636"
"3942427540","true","2016-11-21 00:00:00.000","-80.80321","28.04489","2.0","7","gps","","15","2671-02025","grcaMigration-Ryder","-4.081997029530699","289.0304830888253","277.6739688404044","1.0667311141347133"
"3942427541","true","2016-11-24 00:00:00.000","-80.80351","28.04475","1.7","7","gps","","15","2671-02025","grcaMigration-Ryder","0.7171452932942675","295.49297348333334","288.3971378346094","-3.019846100026034"
"3942427542","true","2016-11-27 00:00:00.000","-80.80328","28.04495","1.2","7","gps","","15","2671-02025","grcaMigration-Ryder","-4.637183525717878","294.4058146617639","288.08940344130207","-1.1632335470625"
"3942427543","true","2016-11-30 00:00:00.000","-80.80354","28.0451","2.9","6","gps","","15","2671-02025","grcaMigration-Ryder","3.9938741467430634","297.81741360015627","291.74638744059376","-3.0425407327378493"
"3942427544","true","2016-12-03 00:00:00.000","-80.80342","28.04497","1.1","7","gps","","15","2671-02025","grcaMigration-Ryder","-4.865986676484538","292.7357479182604","283.7526009128521","-1.7040685612572923"
"3942427545","true","2016-12-06 00:00:00.000","-80.80354","28.04508","2.3","6","gps","","15","2671-02025","grcaMigration-Ryder","4.27980742504584","299.36040414839795","293.4919257456271","-0.30791051506979256"
"3942427546","true","2016-12-09 00:00:00.000","-80.80345","28.04491","5.4","7","gps","","15","2671-02025","grcaMigration-Ryder","-4.471190253535598","292.7429562554774","285.41806995682464","0.2394530753472241"
"3942427547","true","2016-12-12 00:00:00.000","-80.80331","28.04507","2.2","5","gps","","15","2671-02025","grcaMigration-Ryder","1.742625185460426","294.1713172910851","292.128859325584","-4.287334268248107"
"3942427548","true","2016-12-15 00:00:00.000","-80.80337","28.04508","1.3","7","gps","","15","2671-02025","grcaMigration-Ryder","1.233323127835935","296.6374558780854","292.0907475951729","1.555786277639584"
"3942427549","true","2016-12-18 00:00:00.000","-80.80324","28.04513","2.0","6","gps","","15","2671-02025","grcaMigration-Ryder","3.015909205005374","297.5251523936215","292.1943360833271","-2.8568107095470445"
"3942427550","true","2016-12-21 00:00:00.000","-80.80307","28.04495","2.2","6","gps","","15","2671-02025","grcaMigration-Ryder","-4.28659377191231","294.62147022464063","292.9125118750486","-0.9442124806684022"
"3942427551","true","2016-12-24 00:00:00.000","-80.80328","28.04522","1.9","8","gps","","15","2671-02025","grcaMigration-Ryder","-0.8678797334991321","295.85836068725064","289.6017250865576","-4.0205050555755175"
"3942427552","true","2016-07-01 00:00:00.000","-84.2783","33.80635","1.5","7","gps","","16","2651-52456","grcaMigration-Ryder","3.103576736605894","304.1530403656597","288.1973120178819","-0.6617432998307239"
"3942427553","true","2016-07-13 00:00:00.000","-84.27952","33.80664","3.4","6","gps","","16","2651-52456","grcaMigration-Ryder","0.02676024407968732","304.6609034104656","290.0015992036188","1.436394712683854"
"3942427554","true","2016-07-25 00:00:00.000","-84.28367","33.80771","1.6","6","gps","","16","2651-52456","grcaMigration-Ryder","-0.07812863672968745","302.15622721333335","295.7848010698462","0.561583374075173"
"3942427555","true","2016-08-18 00:00:00.000","-84.28072","33.80718","5.8","5","gps","","16","2651-52456","grcaMigration-Ryder","0.09919400513749801","300.6846530035938","295.34067967494894","0.899060016510937"
"3942427556","true","2016-08-23 00:00:00.000","-84.27994","33.80761","2.9","5","gps","","16","2651-52456","grcaMigration-Ryder","-0.9292708893829843","302.33321748139514","290.24992072168124","1.128964061594447"
"3942427557","true","2016-08-26 00:00:00.000","-84.27996","33.80735","5.6","5","gps","","16","2651-52456","grcaMigration-Ryder","-0.9578506693307304","302.17103612346875","293.3396254615625","-0.4125797695364582"
