"event-id","visible","timestamp","location-long","location-lat","comments","gps:hdop","gps:satellite-count","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","GlobCover 2009 2009 Land-Cover Classification","MODIS Land Terra Vegetation Indices 250m 16d Enhanced Vegetation Index","MODIS Land Terra GPP 1km 8d GPP","MODIS Land Terra Vegetation Indices 250m 16d NDVI","NCEP NARR SFC Vegetation at Surface"
"3957846970","true","2017-01-26 23:00:09.000","-92.86395","29.90492","6/6","1.5","","gps","","1415","2651-51815","grcaMigration-Ryder","170","0.11843703286508937","NaN","0.4454961073442841","49.4124932172072"
"3957846971","true","2016-07-25 23:00:07.000","-77.04604","38.92606","6/6","4.5","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.49655955838014426","NaN","0.7176006083679703","64.95961108861829"
"3957846972","true","2016-08-06 23:00:08.000","-77.04625","38.92621","6/6","1.6","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.47167007351551493","NaN","0.7156570871048008","64.96163835517348"
"3957846973","true","2016-08-18 23:00:10.000","-77.04695","38.92544","4/4","19.5","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.43908255384351585","NaN","0.6987308949030249","64.97302953960447"
"3957846974","true","2016-08-23 23:00:07.000","-76.98564","38.91101","3/3","5.8","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.20145459611787433","NaN","0.3434549839238153","64.25600457896921"
"3957846975","true","2016-08-29 23:00:08.000","-77.04639","38.92611","5/5","4.2","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.3983854062567255","NaN","0.7102863415935019","64.96372138585319"
"3957846976","true","2016-09-01 23:00:10.000","-77.04627","38.92631","5/5","4.0","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.3895357022499236","NaN","0.7087277449889459","64.96151846870303"
"3957846977","true","2016-09-04 23:00:08.000","-77.04685","38.92624","6/6","2.4","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.39019306187825614","NaN","0.6931853177926394","64.96888612543077"
"3957846978","true","2016-09-10 23:00:08.000","-77.04597","38.9255","6/6","3.1","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.3797955089513957","NaN","0.6548012072839","64.96082007143427"
"3957846979","true","2016-09-13 23:00:10.000","-77.04612","38.92578","6/6","2.5","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.41121754790809273","NaN","0.6944295540274285","64.9616228128246"
"3957846980","true","2016-09-16 23:00:10.000","-77.0466","38.9263","5/5","3.3","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.4511418388819418","NaN","0.7370366610504091","64.9656037171726"
"3957846981","true","2016-09-19 23:00:06.000","-77.04043","38.92617","4/4","136.2","","gps","","1407","2671-02010","grcaMigration-Ryder","190","0.22272170713986028","NaN","0.3863476943673414","64.88979272237984"
"3957846982","true","2016-09-22 23:00:06.000","-77.04676","38.9269","6/6","2.4","","gps","","1407","2671-02010","grcaMigration-Ryder","70","0.4485750516398841","NaN","0.7360008027810117","64.96539763124427"
"3957846983","true","2016-09-25 23:00:08.000","-77.04672","38.92687","6/6","1.4","","gps","","1407","2671-02010","grcaMigration-Ryder","70","0.4272407369632336","NaN","0.7272378911655184","64.96501422663285"
"3957846984","true","2016-09-28 23:00:07.000","-77.04686","38.92689","6/6","1.4","","gps","","1407","2671-02010","grcaMigration-Ryder","70","0.4110493313154064","NaN","0.7248452963711614","64.96666170762158"
"3957846985","true","2016-10-01 23:00:10.000","-77.04691","38.92691","5/5","1.7","","gps","","1407","2671-02010","grcaMigration-Ryder","70","0.3919257738747385","NaN","0.7187863351785194","64.96720384509283"
"3957846986","true","2016-10-04 23:00:08.000","-79.44022","34.86552","4/4","3.9","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.41586121109148777","NaN","0.7733336366440784","59.675775308917096"
"3957846987","true","2016-10-07 23:00:10.000","-81.8455","29.20355","8/8","1.0","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.4621402386051111","NaN","0.8121780472778439","52.26864322822999"
"3957846988","true","2016-10-10 23:00:08.000","-81.81408","27.15482","7/8","1.2","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.49437151299952653","NaN","0.7431200706133976","55.687940903135335"
"3957846989","true","2016-10-13 23:00:10.000","-81.81425","27.15574","4/5","12.7","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.4676498888641031","NaN","0.7187538692844486","55.700840037428755"
"3957846990","true","2016-10-16 23:00:06.000","-81.70317","27.11038","3/3","2.9","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.37948144043140236","NaN","0.6814202801782863","54.62112588968453"
"3957846991","true","2016-10-19 23:00:08.000","-81.83144","26.82056","5/6","1.7","","gps","","1407","2671-02010","grcaMigration-Ryder","70","0.39166413504768444","NaN","0.7045212665981065","NaN"
"3957846992","true","2016-10-22 23:00:04.000","-80.35787","25.53252","7/7","1.1","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.4518971942492127","NaN","0.6327690134870446","NaN"
"3957846993","true","2016-10-25 23:00:04.000","-80.35793","25.53254","4/6","2.4","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.4224851031807365","NaN","0.6240066545154833","NaN"
"3957846994","true","2016-10-28 23:00:04.000","-80.35778","25.53262","5/6","3.2","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.398613799790546","NaN","0.6193219234739823","NaN"
"3957846995","true","2016-10-31 23:00:04.000","-80.35792","25.53253","5/6","4.2","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.36982886015053124","NaN","0.6128978150515018","NaN"
"3957846996","true","2016-11-15 23:00:05.000","-80.35762","25.53241","7/8","1.8","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.38430232139379567","NaN","0.6317130399271508","NaN"
"3957846997","true","2016-11-18 23:00:10.000","-80.35777","25.53247","7/8","1.8","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.4100290944566358","NaN","0.6435674794683901","NaN"
"3957846998","true","2016-11-21 23:00:06.000","-80.3575","25.53236","4/5","4.2","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.44484830459256225","NaN","0.6629012274886867","NaN"
"3957846999","true","2016-11-24 23:00:10.000","-80.35844","25.53288","5/6","10.0","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.43576503985590853","NaN","0.640515007018732","NaN"
"3957847000","true","2016-11-27 23:00:08.000","-80.35403","25.53024","4/4","112.1","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.48789800208346584","NaN","0.7101717068406518","NaN"
"3957847001","true","2016-11-30 23:00:08.000","-80.35795","25.53248","7/7","1.1","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.48250018886675333","NaN","0.6737525793153406","NaN"
"3957847002","true","2016-12-03 23:00:04.000","-80.35796","25.53246","7/7","1.1","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.4945834547786277","NaN","0.6788034288996218","NaN"
"3957847003","true","2016-12-06 23:00:10.000","-80.35791","25.5325","6/6","3.8","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.5060056447862908","NaN","0.683100917366831","NaN"
"3957847004","true","2016-12-09 23:00:06.000","-80.35779","25.53225","5/5","2.1","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.5182816276300667","NaN","0.6895126678951388","NaN"
"3957847005","true","2016-12-12 23:00:07.000","-80.35797","25.53253","7/7","4.8","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.5027051162402367","NaN","0.695155144193604","NaN"
"3957847006","true","2016-12-15 23:00:07.000","-80.35792","25.53268","6/6","3.7","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.4868767956192287","NaN","0.7022548688624473","NaN"
"3957847007","true","2016-12-18 23:00:06.000","-80.35779","25.53254","4/4","13.3","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.46933982735524593","NaN","0.7093461462090083","NaN"
"3957847008","true","2016-12-21 23:00:09.000","-80.35776","25.5326","4/5","2.8","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.4524986143452946","NaN","0.7160584804253032","NaN"
"3957847009","true","2016-12-24 23:00:09.000","-80.35804","25.53272","5/5","1.9","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.4415890377745161","NaN","0.7254512511527934","NaN"
"3957847010","true","2016-12-27 23:00:08.000","-80.35789","25.53251","7/7","2.1","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.4331073418125569","NaN","0.72707236198216","NaN"
"3957847011","true","2016-12-30 23:00:08.000","-80.35795","25.53256","8/8","1.4","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.434400656182536","NaN","0.7275941630867607","NaN"
"3957847012","true","2017-01-02 23:00:09.000","-80.35794","25.53211","4/4","27.2","","gps","","1407","2671-02010","grcaMigration-Ryder","50","0.44088579349546375","NaN","0.7334653409355065","NaN"
"3957847013","true","2016-07-13 23:00:07.000","-105.14424","40.55481","6/6","3.4","","gps","","1430","2231-55426","grcaMigration-Ryder","130","0.23571951098130364","NaN","0.39521406082185345","38.24721975445785"
"3957847014","true","2016-07-25 23:00:08.000","-105.09395","40.64497","3/3","6.1","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.2578026019522416","NaN","0.42880399250482715","34.92039855178093"
"3957847015","true","2016-08-06 23:00:09.000","-105.14277","40.55473","5/5","5.7","","gps","","1430","2231-55426","grcaMigration-Ryder","110","0.24624187682509643","NaN","0.44691688352201187","38.21218007197639"
"3957847016","true","2016-08-26 23:00:06.000","-105.14283","40.55452","6/6","1.8","","gps","","1430","2231-55426","grcaMigration-Ryder","110","0.23957315330302034","NaN","0.40000250701858214","38.21797401529042"
"3957847017","true","2016-08-29 23:00:07.000","-105.14302","40.55456","6/6","2.1","","gps","","1430","2231-55426","grcaMigration-Ryder","110","0.23797912535696125","NaN","0.4021502465160738","38.22189372747561"
"3957847018","true","2016-09-04 23:00:10.000","-105.1431","40.5546","4/5","3.6","","gps","","1430","2231-55426","grcaMigration-Ryder","130","0.23638893156399537","NaN","0.4113497150493437","38.22307082913347"
"3957847019","true","2016-09-07 23:00:10.000","-105.14385","40.55488","5/5","5.4","","gps","","1430","2231-55426","grcaMigration-Ryder","130","0.2196340047561554","NaN","0.3779641025863177","38.236061205190296"
"3957847020","true","2016-09-10 23:00:10.000","-105.143","40.55457","4/5","17.1","","gps","","1430","2231-55426","grcaMigration-Ryder","110","0.2184372654197963","NaN","0.3762994677330649","38.221190438346675"
"3957847021","true","2016-09-13 23:00:10.000","-105.14309","40.55462","5/5","2.9","","gps","","1430","2231-55426","grcaMigration-Ryder","130","0.20872340256341781","NaN","0.35657691649539136","38.22241246613806"
"3957847022","true","2016-09-16 23:00:10.000","-99.13539","39.17844","5/5","6.5","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.30997379437448935","NaN","0.5718530611186734","34.27924692627738"
"3957847023","true","2016-09-19 23:00:06.000","-94.38268","34.31195","5/5","2.7","","gps","","1430","2231-55426","grcaMigration-Ryder","50","0.46748552564398105","NaN","0.8250618626283376","68.89794697594392"
"3957847024","true","2016-09-25 23:00:06.000","-94.37856","34.34629","3/3","3.5","","gps","","1430","2231-55426","grcaMigration-Ryder","50","0.44584007991387453","NaN","0.8084915220148698","69.10439579994961"
"3957847025","true","2016-09-28 23:00:08.000","-94.38366","34.31239","7/7","1.4","","gps","","1430","2231-55426","grcaMigration-Ryder","50","0.42620453011560017","NaN","0.8158613317410252","68.89897344215862"
"3957847026","true","2016-10-04 23:00:10.000","-97.9796","22.06387","5/5","4.8","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5494835480972221","NaN","0.8194252719340694","NaN"
"3957847027","true","2016-10-07 23:00:07.000","-97.97978","22.06376","5/7","1.4","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5544885082440139","NaN","0.8223805346223829","NaN"
"3957847028","true","2016-10-10 23:00:06.000","-97.97967","22.06394","5/5","2.3","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5546843358243684","NaN","0.8265400156644639","NaN"
"3957847029","true","2016-10-13 23:00:04.000","-97.98002","22.06396","6/6","1.3","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5563769791771056","NaN","0.8311707798377898","NaN"
"3957847030","true","2016-10-16 23:00:06.000","-97.97996","22.06406","4/4","14.5","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5552886566461468","NaN","0.834414552355538","NaN"
"3957847031","true","2016-10-19 23:00:07.000","-97.9795","22.06393","6/6","2.0","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5593940172810309","NaN","0.8402400457432607","NaN"
"3957847032","true","2016-10-22 23:00:06.000","-97.98023","22.06368","6/6","1.3","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5671154415096054","NaN","0.8499126855623782","NaN"
"3957847033","true","2016-10-25 23:00:08.000","-97.97953","22.06371","8/9","1.0","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5741026986554996","NaN","0.8429836456906612","NaN"
"3957847034","true","2016-10-28 23:00:10.000","-97.9795","22.06397","5/6","2.5","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.575519856316222","NaN","0.8337585685691309","NaN"
"3957847035","true","2016-10-31 23:00:09.000","-97.97963","22.06391","4/5","11.2","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5843442038612199","NaN","0.8295905245779757","NaN"
"3957847036","true","2016-11-15 23:00:10.000","-98.02493","22.09517","3/4","3.8","","gps","","1430","2231-55426","grcaMigration-Ryder","40","0.6094533320677128","NaN","0.8676565212166946","NaN"
"3957847037","true","2016-11-18 23:00:08.000","-97.97959","22.0639","5/5","3.6","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5106110792063445","NaN","0.782455064514296","NaN"
"3957847038","true","2016-11-21 23:00:10.000","-97.98018","22.06381","6/6","2.6","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.46686452752139523","NaN","0.7521277527351256","NaN"
"3957847039","true","2016-11-27 23:00:10.000","-97.97967","22.06411","5/5","2.6","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.46767549049038193","NaN","0.778377670495161","NaN"
"3957847040","true","2016-11-30 23:00:08.000","-97.97968","22.06392","4/5","2.0","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.47044990436586753","NaN","0.7883161691478756","NaN"
"3957847041","true","2016-12-03 23:00:07.000","-97.97965","22.06391","7/7","1.0","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.4732905693223023","NaN","0.7997509417910761","NaN"
"3957847042","true","2016-12-06 23:00:10.000","-97.97971","22.0638","6/6","2.0","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.47583997595949823","NaN","0.8106314531944279","NaN"
"3957847043","true","2016-12-12 23:00:09.000","-97.97992","22.06403","5/5","7.5","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.4881518152554151","NaN","0.8372285311071689","NaN"
"3957847044","true","2016-12-15 23:00:10.000","-97.98007","22.06387","6/6","2.6","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5036874406965945","NaN","0.8576114318678971","NaN"
"3957847045","true","2016-12-18 23:00:10.000","-97.97957","22.06392","6/6","3.9","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5127949564629397","NaN","0.8739752215457098","NaN"
"3957847046","true","2016-12-21 23:00:10.000","-97.9684","22.06591","3/3","3.1","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.49890737782725675","NaN","0.8585237777584372","NaN"
"3957847047","true","2016-12-24 23:00:10.000","-97.98005","22.06399","4/4","5.5","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5442521468970082","NaN","0.9137464912897907","NaN"
"3957847048","true","2016-12-27 23:00:07.000","-97.97986","22.0636","7/7","2.0","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5544638580855497","NaN","0.8997740454795103","NaN"
"3957847049","true","2016-12-30 23:00:10.000","-97.97943","22.06387","5/5","2.8","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5528392155889786","NaN","0.8594308741855778","NaN"
"3957847050","true","2017-01-02 23:00:07.000","-97.97971","22.06395","7/7","1.5","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5604835439161994","NaN","0.8249833239796607","NaN"
"3957847051","true","2017-01-05 23:00:06.000","-97.9797","22.06387","6/6","1.9","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5721797947704166","NaN","0.7950833680432956","NaN"
"3957847052","true","2017-01-08 23:00:10.000","-97.97976","22.06368","6/6","1.3","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5956735605019787","NaN","0.7758490139070895","NaN"
"3957847053","true","2017-01-11 23:00:08.000","-97.97973","22.06386","5/6","2.1","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.560162266444997","NaN","0.7619420714997499","NaN"
"3957847054","true","2017-01-14 23:00:10.000","-97.97968","22.06389","8/9","1.0","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.5371185808339911","NaN","0.7601277737158764","NaN"
"3957847055","true","2017-01-23 23:00:09.000","-97.97965","22.06415","5/5","2.8","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.4688591396708712","NaN","0.7566468476053035","NaN"
"3957847056","true","2017-01-26 23:00:07.000","-97.97985","22.06389","7/7","1.6","","gps","","1430","2231-55426","grcaMigration-Ryder","140","0.46882425709319286","NaN","0.7540992244058827","NaN"
"3957847057","true","2016-07-13 23:00:10.000","-105.14389","40.55468","6/6","3.4","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.23902750957219626","NaN","0.405178525063857","38.24114016295498"
"3957847058","true","2016-07-25 23:00:06.000","-105.14392","40.55489","5/5","9.0","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.2447136676767162","NaN","0.4234605936436637","38.23760390830421"
"3957847059","true","2016-08-06 23:00:06.000","-105.07762","40.6736","3/3","3.7","","gps","","1385","2231-55428","grcaMigration-Ryder","30","0.18459564818118102","NaN","0.3689513958756968","33.88946044500911"
"3957847060","true","2016-08-18 23:00:06.000","-105.14344","40.55462","5/5","2.0","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.23449411360511285","NaN","0.3814026481207073","38.23114163390204"
"3957847061","true","2016-08-23 23:00:07.000","-105.14353","40.55456","4/4","17.5","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.23201594859619232","NaN","0.382693164478592","38.2346116964112"
"3957847062","true","2016-08-26 23:00:08.000","-105.14351","40.55454","4/5","7.2","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.23143271197464482","NaN","0.3870836030338384","38.234521476501"
"3957847063","true","2016-08-29 23:00:08.000","-105.14374","40.55413","5/5","5.8","","gps","","1385","2231-55428","grcaMigration-Ryder","70","0.2209553034380391","NaN","0.384374920202635","38.24862630339075"
"3957847064","true","2016-09-01 23:00:08.000","-105.14344","40.55468","4/4","16.4","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.23442388421857485","NaN","0.4009347765082328","38.22991588891749"
"3957847065","true","2016-09-04 23:00:06.000","-105.14347","40.55456","6/6","4.0","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.23014924132373593","NaN","0.40072414963887465","38.23311549551089"
"3957847066","true","2016-09-07 23:00:10.000","-105.14335","40.55459","4/4","4.8","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.22500412969804873","NaN","0.3891966719829261","38.22951004162483"
"3957847067","true","2016-09-10 23:00:08.000","-105.14333","40.55455","6/6","7.5","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.215090232447468","NaN","0.3706215830095599","38.22982868230308"
"3957847068","true","2016-09-13 23:00:08.000","-105.14368","40.55474","4/4","22.1","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.20150351638479988","NaN","0.34365876707632015","38.23467727690004"
"3957847069","true","2016-09-19 23:00:08.000","-105.14308","40.55444","4/4","10.3","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.19016861010912292","NaN","0.3224760144743871","38.22584389438705"
"3957847070","true","2016-09-22 23:00:06.000","-105.14322","40.55447","4/4","4.1","","gps","","1385","2231-55428","grcaMigration-Ryder","130","0.18505632906100306","NaN","0.31914197529732974","38.228720975205796"
"3957847071","true","2016-09-25 23:00:09.000","-98.53024","36.44984","7/7","1.5","","gps","","1385","2231-55428","grcaMigration-Ryder","140","0.2869477822211135","NaN","0.5742847502809684","35.42969138418008"
"3957847072","true","2016-09-28 23:00:09.000","-94.92642","33.90161","4/4","2.7","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.41850730304919154","NaN","0.7516648582335965","62.38266107252549"
"3957847073","true","2016-10-01 23:00:06.000","-94.96221","33.83696","5/5","1.8","","gps","","1385","2231-55428","grcaMigration-Ryder","140","0.3533503098703201","NaN","0.6529872113374253","61.78607903689416"
"3957847074","true","2016-10-04 23:00:10.000","-94.96251","33.83733","5/6","1.8","","gps","","1385","2231-55428","grcaMigration-Ryder","140","0.33572986731494103","NaN","0.6396588163287479","61.78618119510192"
"3957847075","true","2016-10-07 23:00:10.000","-94.96101","33.83571","4/4","22.3","","gps","","1385","2231-55428","grcaMigration-Ryder","140","0.358913328563003","NaN","0.6201300776705725","61.78762533272379"
"3957847076","true","2016-10-10 23:00:06.000","-96.93937","28.16669","9/9","0.9","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.3491409599458087","NaN","0.6641117725251052","NaN"
"3957847077","true","2016-10-13 23:00:06.000","-96.89237","28.20151","5/5","2.3","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.45049103972594096","NaN","0.7288726680129041","NaN"
"3957847078","true","2016-10-16 23:00:09.000","-96.8922","28.2015","5/6","1.9","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.4377601165183928","NaN","0.7233742756116257","NaN"
"3957847079","true","2016-10-19 23:00:07.000","-96.89248","28.20148","5/6","1.3","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.42565278176519333","NaN","0.7178875618234777","NaN"
"3957847080","true","2016-10-22 23:00:04.000","-96.89232","28.20147","5/6","1.5","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.41261548935519277","NaN","0.7120977896156879","NaN"
"3957847081","true","2016-10-25 23:00:07.000","-96.89235","28.20142","6/6","1.3","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.41772908847590773","NaN","0.7175796526946904","NaN"
"3957847082","true","2016-10-28 23:00:08.000","-96.89248","28.2015","7/8","1.2","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.4227142472077168","NaN","0.7205860458291258","NaN"
"3957847083","true","2016-10-31 23:00:06.000","-96.89234","28.20152","7/8","1.8","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.4255581461073172","NaN","0.7257960244884353","NaN"
"3957847084","true","2016-11-15 23:00:06.000","-96.89239","28.20168","5/6","2.1","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.4096100191316665","NaN","0.7165139677277416","NaN"
"3957847085","true","2016-11-18 23:00:06.000","-96.89257","28.2016","6/6","2.3","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.40447554640089706","NaN","0.7155982785314526","NaN"
"3957847086","true","2016-11-21 23:00:08.000","-96.89238","28.20152","5/5","2.9","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.3948646974689734","NaN","0.712831856281244","NaN"
"3957847087","true","2016-11-24 23:00:08.000","-96.89245","28.20158","7/7","3.0","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.3914939677332494","NaN","0.7184279324902911","NaN"
"3957847088","true","2016-11-27 23:00:07.000","-96.89232","28.20145","6/6","1.1","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.39914629127808027","NaN","0.7520950747534672","NaN"
"3957847089","true","2016-11-30 23:00:06.000","-96.89252","28.2016","6/6","2.8","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.4075068444660215","NaN","0.7818158879981757","NaN"
"3957847090","true","2016-12-03 23:00:08.000","-96.89228","28.2015","6/6","1.3","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.41500131752215336","NaN","0.8131364598312848","NaN"
"3957847091","true","2016-12-09 23:00:06.000","-96.89272","28.20141","6/6","2.8","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.431089281968611","NaN","0.8762838144633411","NaN"
"3957847092","true","2016-12-12 23:00:08.000","-96.89247","28.20147","7/7","1.1","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.41628488067089975","NaN","0.84305518066971","NaN"
"3957847093","true","2016-12-15 23:00:10.000","-96.89266","28.20164","5/5","2.0","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.40116777059994757","NaN","0.8089681939449291","NaN"
"3957847094","true","2016-12-18 23:00:09.000","-96.8924","28.20151","7/7","1.9","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.38601090210172007","NaN","0.7747218681725052","NaN"
"3957847095","true","2016-12-24 23:00:10.000","-96.89323","28.2007","4/4","11.4","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.35549154545499373","NaN","0.7090872158871764","NaN"
"3957847096","true","2016-12-27 23:00:09.000","-96.89242","28.20162","8/8","1.3","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.3523080802335866","NaN","0.6888407636166847","NaN"
"3957847097","true","2016-12-30 23:00:10.000","-96.89288","28.20194","5/5","6.2","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.35314823354666575","NaN","0.6763468030273486","NaN"
"3957847098","true","2017-01-02 23:00:10.000","-96.8926","28.20185","5/5","3.5","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.35565843111280354","NaN","0.6669807300175509","NaN"
"3957847099","true","2017-01-05 23:00:07.000","-96.8923","28.20157","6/6","1.7","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.3614155501333984","NaN","0.6642186143600043","NaN"
"3957847100","true","2017-01-08 23:00:08.000","-96.89246","28.20171","7/7","1.4","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.36200550872521453","NaN","0.651137657866538","NaN"
"3957847101","true","2017-01-11 23:00:10.000","-96.89249","28.20145","7/7","1.2","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.3591020729838439","NaN","0.6538964578763553","NaN"
"3957847102","true","2017-01-14 23:00:10.000","-96.89246","28.20141","7/7","1.1","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.3519981551844748","NaN","0.6483219187869521","NaN"
"3957847103","true","2017-01-17 23:00:09.000","-96.89259","28.20141","7/7","1.2","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.3430243949523988","NaN","0.6415653798304964","NaN"
"3957847104","true","2017-01-20 23:00:10.000","-96.89246","28.20141","5/5","3.2","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.33630169175809044","NaN","0.6340365921173683","NaN"
"3957847105","true","2017-01-23 23:00:10.000","-96.89239","28.20154","5/5","2.0","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.32833375822884026","NaN","0.6198606242512935","NaN"
"3957847106","true","2017-01-26 23:00:10.000","-96.8924","28.20167","8/8","1.4","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.32363778679225813","NaN","0.6094669011012196","NaN"
"3957847107","true","2017-01-29 23:00:06.000","-96.89223","28.20169","4/4","9.7","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.32353994062299407","NaN","0.6047882231996299","NaN"
"3957847108","true","2017-02-01 23:00:08.000","-96.89234","28.20164","7/7","1.6","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.3219626282492589","NaN","0.6048027138511113","NaN"
"3957847109","true","2017-02-04 23:00:05.000","-96.89233","28.20164","8/8","1.4","","gps","","1385","2231-55428","grcaMigration-Ryder","50","0.32059728213855165","NaN","0.6019331213437542","NaN"
